"Company_Location","count","ISO","long","lat","group","order","region","subregion"
"Australia",4,"AU",123.594528198242,-12.4256830215454,133,7115,"Australia","Ashmore and Cartier Islands"
"Australia",4,"AU",123.595207214355,-12.4359369277954,133,7116,"Australia","Ashmore and Cartier Islands"
"Australia",4,"AU",123.573150634766,-12.4341802597046,133,7117,"Australia","Ashmore and Cartier Islands"
"Australia",4,"AU",123.572463989258,-12.4239253997803,133,7118,"Australia","Ashmore and Cartier Islands"
"Australia",4,"AU",123.594528198242,-12.4256830215454,133,7119,"Australia","Ashmore and Cartier Islands"
"Australia",4,"AU",158.878799438477,-54.7097625732422,139,7267,"Australia","Macquarie Island"
"Australia",4,"AU",158.84521484375,-54.7492179870605,139,7268,"Australia","Macquarie Island"
"Australia",4,"AU",158.8359375,-54.7040023803711,139,7269,"Australia","Macquarie Island"
"Australia",4,"AU",158.89697265625,-54.5060539245605,139,7270,"Australia","Macquarie Island"
"Australia",4,"AU",158.958877563477,-54.4723625183105,139,7271,"Australia","Macquarie Island"
"Australia",4,"AU",158.945602416992,-54.5750007629395,139,7272,"Australia","Macquarie Island"
"Australia",4,"AU",158.878799438477,-54.7097625732422,139,7273,"Australia","Macquarie Island"
"Australia",4,"AU",147.356063842773,-43.39697265625,140,7275,"Australia","South Bruny Island"
"Australia",4,"AU",147.308883666992,-43.5007820129395,140,7276,"Australia","South Bruny Island"
"Australia",4,"AU",147.2314453125,-43.4831047058105,140,7277,"Australia","South Bruny Island"
"Australia",4,"AU",147.15380859375,-43.5001945495605,140,7278,"Australia","South Bruny Island"
"Australia",4,"AU",147.10498046875,-43.43115234375,140,7279,"Australia","South Bruny Island"
"Australia",4,"AU",147.104690551758,-43.4128913879395,140,7280,"Australia","South Bruny Island"
"Australia",4,"AU",147.1630859375,-43.4302749633789,140,7281,"Australia","South Bruny Island"
"Australia",4,"AU",147.184661865234,-43.4078140258789,140,7282,"Australia","South Bruny Island"
"Australia",4,"AU",147.198425292969,-43.3791961669922,140,7283,"Australia","South Bruny Island"
"Australia",4,"AU",147.2197265625,-43.3713874816895,140,7284,"Australia","South Bruny Island"
"Australia",4,"AU",147.233993530273,-43.3304672241211,140,7285,"Australia","South Bruny Island"
"Australia",4,"AU",147.283889770508,-43.2789077758789,140,7286,"Australia","South Bruny Island"
"Australia",4,"AU",147.3125,-43.2802734375,140,7287,"Australia","South Bruny Island"
"Australia",4,"AU",147.342483520508,-43.3462905883789,140,7288,"Australia","South Bruny Island"
"Australia",4,"AU",147.356063842773,-43.39697265625,140,7289,"Australia","South Bruny Island"
"Australia",4,"AU",147.4345703125,-43.24072265625,141,7291,"Australia","Bruny Island"
"Australia",4,"AU",147.371871948242,-43.2408218383789,141,7292,"Australia","Bruny Island"
"Australia",4,"AU",147.348831176758,-43.232421875,141,7293,"Australia","Bruny Island"
"Australia",4,"AU",147.337600708008,-43.1833000183105,141,7294,"Australia","Bruny Island"
"Australia",4,"AU",147.296096801758,-43.1617164611816,141,7295,"Australia","Bruny Island"
"Australia",4,"AU",147.319137573242,-43.1453094482422,141,7296,"Australia","Bruny Island"
"Australia",4,"AU",147.327346801758,-43.1146469116211,141,7297,"Australia","Bruny Island"
"Australia",4,"AU",147.3525390625,-43.0802726745605,141,7298,"Australia","Bruny Island"
"Australia",4,"AU",147.397277832031,-43.1182594299316,141,7299,"Australia","Bruny Island"
"Australia",4,"AU",147.4345703125,-43.24072265625,141,7300,"Australia","Bruny Island"
"Australia",4,"AU",148.104293823242,-42.71044921875,142,7302,"Australia","4"
"Australia",4,"AU",148.048141479492,-42.71923828125,142,7303,"Australia","4"
"Australia",4,"AU",148.029693603516,-42.71484375,142,7304,"Australia","4"
"Australia",4,"AU",148.030853271484,-42.6633796691895,142,7305,"Australia","4"
"Australia",4,"AU",148.022750854492,-42.6404304504395,142,7306,"Australia","4"
"Australia",4,"AU",148.072555541992,-42.5931663513184,142,7307,"Australia","4"
"Australia",4,"AU",148.142776489258,-42.6159172058105,142,7308,"Australia","4"
"Australia",4,"AU",148.169540405273,-42.6517601013184,142,7309,"Australia","4"
"Australia",4,"AU",148.1005859375,-42.6805686950684,142,7310,"Australia","4"
"Australia",4,"AU",148.104293823242,-42.71044921875,142,7311,"Australia","4"
"Australia",4,"AU",145.04296875,-40.7867164611816,143,7313,"Australia","Tasmania"
"Australia",4,"AU",145.15869140625,-40.7906227111816,143,7314,"Australia","Tasmania"
"Australia",4,"AU",145.224319458008,-40.76513671875,143,7315,"Australia","Tasmania"
"Australia",4,"AU",145.283020019531,-40.7699203491211,143,7316,"Australia","Tasmania"
"Australia",4,"AU",145.349411010742,-40.8263664245605,143,7317,"Australia","Tasmania"
"Australia",4,"AU",145.429397583008,-40.8582000732422,143,7318,"Australia","Tasmania"
"Australia",4,"AU",145.485153198242,-40.8523445129395,143,7319,"Australia","Tasmania"
"Australia",4,"AU",145.533493041992,-40.8639640808105,143,7320,"Australia","Tasmania"
"Australia",4,"AU",145.576461791992,-40.9041023254395,143,7321,"Australia","Tasmania"
"Australia",4,"AU",145.68603515625,-40.9390602111816,143,7322,"Australia","Tasmania"
"Australia",4,"AU",145.733795166016,-40.9620094299316,143,7323,"Australia","Tasmania"
"Australia",4,"AU",145.775390625,-40.9971694946289,143,7324,"Australia","Tasmania"
"Australia",4,"AU",145.821472167969,-41.0246086120605,143,7325,"Australia","Tasmania"
"Australia",4,"AU",146.111129760742,-41.1180648803711,143,7326,"Australia","Tasmania"
"Australia",4,"AU",146.317489624023,-41.1634788513184,143,7327,"Australia","Tasmania"
"Australia",4,"AU",146.574417114258,-41.1423835754395,143,7328,"Australia","Tasmania"
"Australia",4,"AU",146.650588989258,-41.1162109375,143,7329,"Australia","Tasmania"
"Australia",4,"AU",146.723434448242,-41.0780296325684,143,7330,"Australia","Tasmania"
"Australia",4,"AU",146.786041259766,-41.1136703491211,143,7331,"Australia","Tasmania"
"Australia",4,"AU",146.84814453125,-41.1680679321289,143,7332,"Australia","Tasmania"
"Australia",4,"AU",146.836029052734,-41.109375,143,7333,"Australia","Tasmania"
"Australia",4,"AU",146.856628417969,-41.0583000183105,143,7334,"Australia","Tasmania"
"Australia",4,"AU",146.91943359375,-41.0177726745605,143,7335,"Australia","Tasmania"
"Australia",4,"AU",146.989837646484,-40.9923858642578,143,7336,"Australia","Tasmania"
"Australia",4,"AU",147.105758666992,-40.9942398071289,143,7337,"Australia","Tasmania"
"Australia",4,"AU",147.218856811523,-40.9833984375,143,7338,"Australia","Tasmania"
"Australia",4,"AU",147.268951416016,-40.9597663879395,143,7339,"Australia","Tasmania"
"Australia",4,"AU",147.320510864258,-40.9564437866211,143,7340,"Australia","Tasmania"
"Australia",4,"AU",147.3876953125,-40.9855461120605,143,7341,"Australia","Tasmania"
"Australia",4,"AU",147.454788208008,-41.0016593933105,143,7342,"Australia","Tasmania"
"Australia",4,"AU",147.500778198242,-40.9641571044922,143,7343,"Australia","Tasmania"
"Australia",4,"AU",147.579299926758,-40.8755836486816,143,7344,"Australia","Tasmania"
"Australia",4,"AU",147.621688842773,-40.8447265625,143,7345,"Australia","Tasmania"
"Australia",4,"AU",147.817672729492,-40.8716812133789,143,7346,"Australia","Tasmania"
"Australia",4,"AU",147.872955322266,-40.87255859375,143,7347,"Australia","Tasmania"
"Australia",4,"AU",147.96875,-40.7795906066895,143,7348,"Australia","Tasmania"
"Australia",4,"AU",148.032806396484,-40.7809562683105,143,7349,"Australia","Tasmania"
"Australia",4,"AU",148.215225219727,-40.8548812866211,143,7350,"Australia","Tasmania"
"Australia",4,"AU",148.292877197266,-40.9470710754395,143,7351,"Australia","Tasmania"
"Australia",4,"AU",148.285461425781,-41.1153297424316,143,7352,"Australia","Tasmania"
"Australia",4,"AU",148.291610717773,-41.1746101379395,143,7353,"Australia","Tasmania"
"Australia",4,"AU",148.306243896484,-41.2331047058105,143,7354,"Australia","Tasmania"
"Australia",4,"AU",148.312210083008,-41.3497047424316,143,7355,"Australia","Tasmania"
"Australia",4,"AU",148.289840698242,-41.4650421142578,143,7356,"Australia","Tasmania"
"Australia",4,"AU",148.286911010742,-41.5549812316895,143,7357,"Australia","Tasmania"
"Australia",4,"AU",148.296569824219,-41.6461906433105,143,7358,"Australia","Tasmania"
"Australia",4,"AU",148.28759765625,-41.8157234191895,143,7359,"Australia","Tasmania"
"Australia",4,"AU",148.315734863281,-41.927734375,143,7360,"Australia","Tasmania"
"Australia",4,"AU",148.301651000977,-42.0041999816895,143,7361,"Australia","Tasmania"
"Australia",4,"AU",148.301467895508,-42.0399398803711,143,7362,"Australia","Tasmania"
"Australia",4,"AU",148.328018188477,-42.07373046875,143,7363,"Australia","Tasmania"
"Australia",4,"AU",148.3408203125,-42.1111335754395,143,7364,"Australia","Tasmania"
"Australia",4,"AU",148.3310546875,-42.1591796875,143,7365,"Australia","Tasmania"
"Australia",4,"AU",148.342590332031,-42.21533203125,143,7366,"Australia","Tasmania"
"Australia",4,"AU",148.331253051758,-42.2616195678711,143,7367,"Australia","Tasmania"
"Australia",4,"AU",148.290328979492,-42.2549781799316,143,7368,"Australia","Tasmania"
"Australia",4,"AU",148.276962280273,-42.2194328308105,143,7369,"Australia","Tasmania"
"Australia",4,"AU",148.284561157227,-42.1734352111816,143,7370,"Australia","Tasmania"
"Australia",4,"AU",148.277145385742,-42.1364250183105,143,7371,"Australia","Tasmania"
"Australia",4,"AU",148.255752563477,-42.1026344299316,143,7372,"Australia","Tasmania"
"Australia",4,"AU",148.18310546875,-42.0647430419922,143,7373,"Australia","Tasmania"
"Australia",4,"AU",148.204391479492,-42.0419921875,143,7374,"Australia","Tasmania"
"Australia",4,"AU",148.241607666016,-42.0218734741211,143,7375,"Australia","Tasmania"
"Australia",4,"AU",148.213668823242,-41.9700202941895,143,7376,"Australia","Tasmania"
"Australia",4,"AU",148.167190551758,-42.0123062133789,143,7377,"Australia","Tasmania"
"Australia",4,"AU",148.141220092773,-42.06982421875,143,7378,"Australia","Tasmania"
"Australia",4,"AU",148.15625,-42.0882797241211,143,7379,"Australia","Tasmania"
"Australia",4,"AU",148.127548217773,-42.1037101745605,143,7380,"Australia","Tasmania"
"Australia",4,"AU",148.066604614258,-42.1703109741211,143,7381,"Australia","Tasmania"
"Australia",4,"AU",148.022750854492,-42.2594718933105,143,7382,"Australia","Tasmania"
"Australia",4,"AU",148.0048828125,-42.3451156616211,143,7383,"Australia","Tasmania"
"Australia",4,"AU",148.009384155273,-42.4359397888184,143,7384,"Australia","Tasmania"
"Australia",4,"AU",147.973541259766,-42.505859375,143,7385,"Australia","Tasmania"
"Australia",4,"AU",147.924407958984,-42.5724601745605,143,7386,"Australia","Tasmania"
"Australia",4,"AU",147.912109375,-42.6584968566895,143,7387,"Australia","Tasmania"
"Australia",4,"AU",147.9150390625,-42.81640625,143,7388,"Australia","Tasmania"
"Australia",4,"AU",147.957717895508,-42.96044921875,143,7389,"Australia","Tasmania"
"Australia",4,"AU",147.980850219727,-43.1570320129395,143,7390,"Australia","Tasmania"
"Australia",4,"AU",147.945404052734,-43.1818351745605,143,7391,"Australia","Tasmania"
"Australia",4,"AU",147.838577270508,-43.1951179504395,143,7392,"Australia","Tasmania"
"Australia",4,"AU",147.785842895508,-43.2200202941895,143,7393,"Australia","Tasmania"
"Australia",4,"AU",147.698913574219,-43.12255859375,143,7394,"Australia","Tasmania"
"Australia",4,"AU",147.64794921875,-43.0206069946289,143,7395,"Australia","Tasmania"
"Australia",4,"AU",147.687301635742,-42.9798851013184,143,7396,"Australia","Tasmania"
"Australia",4,"AU",147.77392578125,-43.00341796875,143,7397,"Australia","Tasmania"
"Australia",4,"AU",147.800384521484,-42.9802742004395,143,7398,"Australia","Tasmania"
"Australia",4,"AU",147.807418823242,-42.9541015625,143,7399,"Australia","Tasmania"
"Australia",4,"AU",147.799987792969,-42.9281234741211,143,7400,"Australia","Tasmania"
"Australia",4,"AU",147.693450927734,-42.8719749450684,143,7401,"Australia","Tasmania"
"Australia",4,"AU",147.573837280273,-42.845703125,143,7402,"Australia","Tasmania"
"Australia",4,"AU",147.535842895508,-42.8780288696289,143,7403,"Australia","Tasmania"
"Australia",4,"AU",147.549026489258,-42.9745101928711,143,7404,"Australia","Tasmania"
"Australia",4,"AU",147.536712646484,-42.9964866638184,143,7405,"Australia","Tasmania"
"Australia",4,"AU",147.452346801758,-43.0333976745605,143,7406,"Australia","Tasmania"
"Australia",4,"AU",147.408004760742,-42.8938484191895,143,7407,"Australia","Tasmania"
"Australia",4,"AU",147.297943115234,-42.7909164428711,143,7408,"Australia","Tasmania"
"Australia",4,"AU",147.301956176758,-42.8405265808105,143,7409,"Australia","Tasmania"
"Australia",4,"AU",147.34765625,-42.9265594482422,143,7410,"Australia","Tasmania"
"Australia",4,"AU",147.342666625977,-42.9644546508789,143,7411,"Australia","Tasmania"
"Australia",4,"AU",147.324996948242,-43.0134773254395,143,7412,"Australia","Tasmania"
"Australia",4,"AU",147.28076171875,-43.03173828125,143,7413,"Australia","Tasmania"
"Australia",4,"AU",147.259765625,-43.0710945129395,143,7414,"Australia","Tasmania"
"Australia",4,"AU",147.259765625,-43.12646484375,143,7415,"Australia","Tasmania"
"Australia",4,"AU",147.245010375977,-43.2159194946289,143,7416,"Australia","Tasmania"
"Australia",4,"AU",147.1728515625,-43.255859375,143,7417,"Australia","Tasmania"
"Australia",4,"AU",146.996963500977,-43.1563491821289,143,7418,"Australia","Tasmania"
"Australia",4,"AU",146.98486328125,-43.1898422241211,143,7419,"Australia","Tasmania"
"Australia",4,"AU",146.987503051758,-43.21875,143,7420,"Australia","Tasmania"
"Australia",4,"AU",147.077346801758,-43.27587890625,143,7421,"Australia","Tasmania"
"Australia",4,"AU",147.035934448242,-43.3190422058105,143,7422,"Australia","Tasmania"
"Australia",4,"AU",147.004684448242,-43.36962890625,143,7423,"Australia","Tasmania"
"Australia",4,"AU",146.954696655273,-43.50244140625,143,7424,"Australia","Tasmania"
"Australia",4,"AU",146.873931884766,-43.6124992370605,143,7425,"Australia","Tasmania"
"Australia",4,"AU",146.834274291992,-43.6193351745605,143,7426,"Australia","Tasmania"
"Australia",4,"AU",146.69921875,-43.6019554138184,143,7427,"Australia","Tasmania"
"Australia",4,"AU",146.548538208008,-43.5088844299316,143,7428,"Australia","Tasmania"
"Australia",4,"AU",146.413177490234,-43.51953125,143,7429,"Australia","Tasmania"
"Australia",4,"AU",146.186721801758,-43.5127906799316,143,7430,"Australia","Tasmania"
"Australia",4,"AU",146.043151855469,-43.5471687316895,143,7431,"Australia","Tasmania"
"Australia",4,"AU",146.013076782227,-43.44482421875,143,7432,"Australia","Tasmania"
"Australia",4,"AU",145.981735229492,-43.4084014892578,143,7433,"Australia","Tasmania"
"Australia",4,"AU",145.994430541992,-43.3760719299316,143,7434,"Australia","Tasmania"
"Australia",4,"AU",146.108779907227,-43.3543930053711,143,7435,"Australia","Tasmania"
"Australia",4,"AU",146.226379394531,-43.3552742004395,143,7436,"Australia","Tasmania"
"Australia",4,"AU",146.2080078125,-43.3162078857422,143,7437,"Australia","Tasmania"
"Australia",4,"AU",146.176467895508,-43.3017578125,143,7438,"Australia","Tasmania"
"Australia",4,"AU",146.125091552734,-43.3112297058105,143,7439,"Australia","Tasmania"
"Australia",4,"AU",145.975296020508,-43.2771492004395,143,7440,"Australia","Tasmania"
"Australia",4,"AU",145.873245239258,-43.2923812866211,143,7441,"Australia","Tasmania"
"Australia",4,"AU",145.802734375,-43.2440414428711,143,7442,"Australia","Tasmania"
"Australia",4,"AU",145.681549072266,-43.0759773254395,143,7443,"Australia","Tasmania"
"Australia",4,"AU",145.609954833984,-42.9982452392578,143,7444,"Australia","Tasmania"
"Australia",4,"AU",145.5673828125,-42.9679679870605,143,7445,"Australia","Tasmania"
"Australia",4,"AU",145.517578125,-42.9513664245605,143,7446,"Australia","Tasmania"
"Australia",4,"AU",145.487594604492,-42.9266586303711,143,7447,"Australia","Tasmania"
"Australia",4,"AU",145.268157958984,-42.5443382263184,143,7448,"Australia","Tasmania"
"Australia",4,"AU",145.237121582031,-42.45556640625,143,7449,"Australia","Tasmania"
"Australia",4,"AU",145.198822021484,-42.2308578491211,143,7450,"Australia","Tasmania"
"Australia",4,"AU",145.372955322266,-42.3384780883789,143,7451,"Australia","Tasmania"
"Australia",4,"AU",145.434860229492,-42.4065437316895,143,7452,"Australia","Tasmania"
"Australia",4,"AU",145.46826171875,-42.4928703308105,143,7453,"Australia","Tasmania"
"Australia",4,"AU",145.527252197266,-42.38818359375,143,7454,"Australia","Tasmania"
"Australia",4,"AU",145.5166015625,-42.3544921875,143,7455,"Australia","Tasmania"
"Australia",4,"AU",145.3603515625,-42.2275390625,143,7456,"Australia","Tasmania"
"Australia",4,"AU",145.339645385742,-42.1907234191895,143,7457,"Australia","Tasmania"
"Australia",4,"AU",145.3310546875,-42.1470680236816,143,7458,"Australia","Tasmania"
"Australia",4,"AU",145.29443359375,-42.1910133361816,143,7459,"Australia","Tasmania"
"Australia",4,"AU",145.23486328125,-42.1969718933105,143,7460,"Australia","Tasmania"
"Australia",4,"AU",145.258987426758,-42.1073226928711,143,7461,"Australia","Tasmania"
"Australia",4,"AU",145.238174438477,-42.0196266174316,143,7462,"Australia","Tasmania"
"Australia",4,"AU",145.055374145508,-41.8267555236816,143,7463,"Australia","Tasmania"
"Australia",4,"AU",144.91552734375,-41.64404296875,143,7464,"Australia","Tasmania"
"Australia",4,"AU",144.777938842773,-41.4188461303711,143,7465,"Australia","Tasmania"
"Australia",4,"AU",144.76611328125,-41.3900375366211,143,7466,"Australia","Tasmania"
"Australia",4,"AU",144.764358520508,-41.3415031433105,143,7467,"Australia","Tasmania"
"Australia",4,"AU",144.69775390625,-41.1907234191895,143,7468,"Australia","Tasmania"
"Australia",4,"AU",144.662399291992,-41.0789070129395,143,7469,"Australia","Tasmania"
"Australia",4,"AU",144.646102905273,-40.9808578491211,143,7470,"Australia","Tasmania"
"Australia",4,"AU",144.709671020508,-40.7829093933105,143,7471,"Australia","Tasmania"
"Australia",4,"AU",144.718551635742,-40.6722679138184,143,7472,"Australia","Tasmania"
"Australia",4,"AU",144.818557739258,-40.7216796875,143,7473,"Australia","Tasmania"
"Australia",4,"AU",145.04296875,-40.7867164611816,143,7474,"Australia","Tasmania"
"Australia",4,"AU",148.236923217773,-40.51513671875,144,7476,"Australia","Clarke Island"
"Australia",4,"AU",148.187805175781,-40.5925788879395,144,7477,"Australia","Clarke Island"
"Australia",4,"AU",148.126953125,-40.5439453125,144,7478,"Australia","Clarke Island"
"Australia",4,"AU",148.117279052734,-40.521484375,144,7479,"Australia","Clarke Island"
"Australia",4,"AU",148.193161010742,-40.5031242370605,144,7480,"Australia","Clarke Island"
"Australia",4,"AU",148.218353271484,-40.5050773620605,144,7481,"Australia","Clarke Island"
"Australia",4,"AU",148.236923217773,-40.51513671875,144,7482,"Australia","Clarke Island"
"Australia",4,"AU",144.784362792969,-40.5067367553711,145,7484,"Australia","Hunter Island"
"Australia",4,"AU",144.748046875,-40.5894546508789,145,7485,"Australia","Hunter Island"
"Australia",4,"AU",144.710159301758,-40.4852523803711,145,7486,"Australia","Hunter Island"
"Australia",4,"AU",144.751174926758,-40.47021484375,145,7487,"Australia","Hunter Island"
"Australia",4,"AU",144.783401489258,-40.4348640441895,145,7488,"Australia","Hunter Island"
"Australia",4,"AU",144.790817260742,-40.4403305053711,145,7489,"Australia","Hunter Island"
"Australia",4,"AU",144.784362792969,-40.5067367553711,145,7490,"Australia","Hunter Island"
"Australia",4,"AU",148.326278686523,-40.3069343566895,146,7492,"Australia","Cape Barren Island"
"Australia",4,"AU",148.420700073242,-40.3671875,146,7493,"Australia","Cape Barren Island"
"Australia",4,"AU",148.474212646484,-40.4324226379395,146,7494,"Australia","Cape Barren Island"
"Australia",4,"AU",148.404006958008,-40.4865226745605,146,7495,"Australia","Cape Barren Island"
"Australia",4,"AU",148.352737426758,-40.4972648620605,146,7496,"Australia","Cape Barren Island"
"Australia",4,"AU",148.319427490234,-40.4345703125,146,7497,"Australia","Cape Barren Island"
"Australia",4,"AU",148.214065551758,-40.45751953125,146,7498,"Australia","Cape Barren Island"
"Australia",4,"AU",148.1025390625,-40.45166015625,146,7499,"Australia","Cape Barren Island"
"Australia",4,"AU",148.020111083984,-40.4041976928711,146,7500,"Australia","Cape Barren Island"
"Australia",4,"AU",148.010452270508,-40.3805656433105,146,7501,"Australia","Cape Barren Island"
"Australia",4,"AU",148.058792114258,-40.3568344116211,146,7502,"Australia","Cape Barren Island"
"Australia",4,"AU",148.198135375977,-40.35791015625,146,7503,"Australia","Cape Barren Island"
"Australia",4,"AU",148.326278686523,-40.3069343566895,146,7504,"Australia","Cape Barren Island"
"Australia",4,"AU",148.000396728516,-39.7576141357422,147,7506,"Australia","Tasmania"
"Australia",4,"AU",148.177932739258,-39.9384765625,147,7507,"Australia","Tasmania"
"Australia",4,"AU",148.27001953125,-39.9666976928711,147,7508,"Australia","Tasmania"
"Australia",4,"AU",148.29736328125,-39.9857406616211,147,7509,"Australia","Tasmania"
"Australia",4,"AU",148.289840698242,-40.0654296875,147,7510,"Australia","Tasmania"
"Australia",4,"AU",148.250793457031,-40.0995101928711,147,7511,"Australia","Tasmania"
"Australia",4,"AU",148.3232421875,-40.1444320678711,147,7512,"Australia","Tasmania"
"Australia",4,"AU",148.313568115234,-40.1735343933105,147,7513,"Australia","Tasmania"
"Australia",4,"AU",148.299423217773,-40.1724624633789,147,7514,"Australia","Tasmania"
"Australia",4,"AU",148.210357666016,-40.2336921691895,147,7515,"Australia","Tasmania"
"Australia",4,"AU",148.105651855469,-40.2621116638184,147,7516,"Australia","Tasmania"
"Australia",4,"AU",148.073638916016,-40.2408218383789,147,7517,"Australia","Tasmania"
"Australia",4,"AU",148.046875,-40.2127952575684,147,7518,"Australia","Tasmania"
"Australia",4,"AU",148.024795532227,-40.1719741821289,147,7519,"Australia","Tasmania"
"Australia",4,"AU",147.890518188477,-40.0145492553711,147,7520,"Australia","Tasmania"
"Australia",4,"AU",147.905960083008,-39.9713859558105,147,7521,"Australia","Tasmania"
"Australia",4,"AU",147.876266479492,-39.9054679870605,147,7522,"Australia","Tasmania"
"Australia",4,"AU",147.812301635742,-39.9104499816895,147,7523,"Australia","Tasmania"
"Australia",4,"AU",147.767181396484,-39.8703155517578,147,7524,"Australia","Tasmania"
"Australia",4,"AU",147.839157104492,-39.83154296875,147,7525,"Australia","Tasmania"
"Australia",4,"AU",147.932998657227,-39.7259750366211,147,7526,"Australia","Tasmania"
"Australia",4,"AU",148.000396728516,-39.7576141357422,147,7527,"Australia","Tasmania"
"Australia",4,"AU",143.927932739258,-40.1161117553711,148,7529,"Australia","King Island"
"Australia",4,"AU",143.898727416992,-40.1202125549316,148,7530,"Australia","King Island"
"Australia",4,"AU",143.875778198242,-40.06396484375,148,7531,"Australia","King Island"
"Australia",4,"AU",143.887588500977,-39.9835929870605,148,7532,"Australia","King Island"
"Australia",4,"AU",143.838577270508,-39.9041023254395,148,7533,"Australia","King Island"
"Australia",4,"AU",143.865234375,-39.82421875,148,7534,"Australia","King Island"
"Australia",4,"AU",143.86181640625,-39.7379875183105,148,7535,"Australia","King Island"
"Australia",4,"AU",143.87939453125,-39.7000007629395,148,7536,"Australia","King Island"
"Australia",4,"AU",143.939346313477,-39.6581077575684,148,7537,"Australia","King Island"
"Australia",4,"AU",143.948837280273,-39.5836906433105,148,7538,"Australia","King Island"
"Australia",4,"AU",144.000778198242,-39.5801734924316,148,7539,"Australia","King Island"
"Australia",4,"AU",144.09130859375,-39.6380882263184,148,7540,"Australia","King Island"
"Australia",4,"AU",144.120895385742,-39.7852554321289,148,7541,"Australia","King Island"
"Australia",4,"AU",144.106048583984,-39.8740234375,148,7542,"Australia","King Island"
"Australia",4,"AU",144.141021728516,-39.9538078308105,148,7543,"Australia","King Island"
"Australia",4,"AU",144.111907958984,-40.0220718383789,148,7544,"Australia","King Island"
"Australia",4,"AU",144.035049438477,-40.0782203674316,148,7545,"Australia","King Island"
"Australia",4,"AU",143.927932739258,-40.1161117553711,148,7546,"Australia","King Island"
"Australia",4,"AU",145.314453125,-38.4908218383789,149,7548,"Australia","Phillip Island"
"Australia",4,"AU",145.349212646484,-38.5381851196289,149,7549,"Australia","Phillip Island"
"Australia",4,"AU",145.355072021484,-38.5570335388184,149,7550,"Australia","Phillip Island"
"Australia",4,"AU",145.270904541016,-38.5197257995605,149,7551,"Australia","Phillip Island"
"Australia",4,"AU",145.12841796875,-38.5276336669922,149,7552,"Australia","Phillip Island"
"Australia",4,"AU",145.2177734375,-38.4585914611816,149,7553,"Australia","Phillip Island"
"Australia",4,"AU",145.287887573242,-38.47216796875,149,7554,"Australia","Phillip Island"
"Australia",4,"AU",145.314453125,-38.4908218383789,149,7555,"Australia","Phillip Island"
"Australia",4,"AU",145.486526489258,-38.3548812866211,150,7557,"Australia","French Island"
"Australia",4,"AU",145.335845947266,-38.4209938049316,150,7558,"Australia","French Island"
"Australia",4,"AU",145.2802734375,-38.390625,150,7559,"Australia","French Island"
"Australia",4,"AU",145.285842895508,-38.3410148620605,150,7560,"Australia","French Island"
"Australia",4,"AU",145.295303344727,-38.3189468383789,150,7561,"Australia","French Island"
"Australia",4,"AU",145.426559448242,-38.3141593933105,150,7562,"Australia","French Island"
"Australia",4,"AU",145.486526489258,-38.3548812866211,150,7563,"Australia","French Island"
"Australia",4,"AU",137.596481323242,-35.7386703491211,151,7565,"Australia","Kangaroo Island"
"Australia",4,"AU",137.8359375,-35.7621078491211,151,7566,"Australia","Kangaroo Island"
"Australia",4,"AU",137.928909301758,-35.72607421875,151,7567,"Australia","Kangaroo Island"
"Australia",4,"AU",138.046585083008,-35.7551765441895,151,7568,"Australia","Kangaroo Island"
"Australia",4,"AU",138.123428344727,-35.8523406982422,151,7569,"Australia","Kangaroo Island"
"Australia",4,"AU",138.066513061523,-35.9005889892578,151,7570,"Australia","Kangaroo Island"
"Australia",4,"AU",138.011901855469,-35.9076156616211,151,7571,"Australia","Kangaroo Island"
"Australia",4,"AU",137.835556030273,-35.8677711486816,151,7572,"Australia","Kangaroo Island"
"Australia",4,"AU",137.6708984375,-35.89794921875,151,7573,"Australia","Kangaroo Island"
"Australia",4,"AU",137.622253417969,-35.9380836486816,151,7574,"Australia","Kangaroo Island"
"Australia",4,"AU",137.590240478516,-36.0271492004395,151,7575,"Australia","Kangaroo Island"
"Australia",4,"AU",137.448425292969,-36.0748062133789,151,7576,"Australia","Kangaroo Island"
"Australia",4,"AU",137.382217407227,-36.0208969116211,151,7577,"Australia","Kangaroo Island"
"Australia",4,"AU",137.209564208984,-35.982421875,151,7578,"Australia","Kangaroo Island"
"Australia",4,"AU",137.147750854492,-36.0390625,151,7579,"Australia","Kangaroo Island"
"Australia",4,"AU",137.02587890625,-36.02392578125,151,7580,"Australia","Kangaroo Island"
"Australia",4,"AU",136.912704467773,-36.0466766357422,151,7581,"Australia","Kangaroo Island"
"Australia",4,"AU",136.755065917969,-36.0331077575684,151,7582,"Australia","Kangaroo Island"
"Australia",4,"AU",136.589263916016,-35.9353485107422,151,7583,"Australia","Kangaroo Island"
"Australia",4,"AU",136.540634155273,-35.89013671875,151,7584,"Australia","Kangaroo Island"
"Australia",4,"AU",136.5791015625,-35.8086891174316,151,7585,"Australia","Kangaroo Island"
"Australia",4,"AU",136.638671875,-35.7488288879395,151,7586,"Australia","Kangaroo Island"
"Australia",4,"AU",137.091796875,-35.6638679504395,151,7587,"Australia","Kangaroo Island"
"Australia",4,"AU",137.334075927734,-35.5924797058105,151,7588,"Australia","Kangaroo Island"
"Australia",4,"AU",137.530456542969,-35.6050796508789,151,7589,"Australia","Kangaroo Island"
