"Broad_Bean_Origin","avg_rating","ISO","long","lat","group","order","region","subregion"
"Africa, Carribean, C. Am.",2.75,NA,72.4076156616211,-7.33447313308716,843,52184,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.3497085571289,-7.26337957382202,843,52185,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.3728485107422,-7.26337957382202,843,52186,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.4274444580078,-7.2998046875,843,52187,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.447265625,-7.39570331573486,843,52188,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.4671859741211,-7.36757802963257,843,52189,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.4622039794922,-7.33779335021973,843,52190,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.4737319946289,-7.30966758728027,843,52191,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.4654312133789,-7.27822303771973,843,52192,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.4357376098633,-7.23027324676514,843,52193,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.4456024169922,-7.22040987014771,843,52194,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.4935607910156,-7.26171875,843,52195,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.49853515625,-7.29482412338257,843,52196,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,72.4919967651367,-7.37744092941284,843,52197,"Chagos Archipelago","Diego Garcia"
"Africa, Carribean, C. Am.",2.75,NA,77.7994155883789,35.4958992004395,897,55821,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.6969757080078,35.4432601928711,897,55822,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.5715789794922,35.3787612915039,897,55823,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.4234390258789,35.3025856018066,897,55824,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.29296875,35.2355461120605,897,55825,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.1685562133789,35.1715316772461,897,55826,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.0486297607422,35.1099128723145,897,55827,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,77.0044937133789,35.1963386535645,897,55828,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,76.9789123535156,35.2464370727539,897,55829,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,76.927734375,35.3466300964355,897,55830,"Siachen Glacier",NA
"Africa, Carribean, C. Am.",2.75,NA,76.8822250366211,35.4357414245605,897,55831,"Siachen Glacier",NA
